x,y,z
-6.86533003,-1.949165038,13.19348321
5.026871294,-14.05496398,-1.479375686
5.992473805,-13.27185831,-3.598337758
-7.997172633,4.442032755,11.88753864
4.42763013,-14.3299189,-0.222521317
-6.390922143,-3.273215622,13.16974463
-1.710327015,-11.63852984,9.306954634
-7.669368637,1.729773462,12.77453203
-6.093256082,-4.036097676,13.09893682
-4.111606029,-8.23220842,11.84590395
0.928540385,-13.79775312,5.810320276
-8.018135718,6.82638179,10.68222876
5.002797246,-14.08058564,-1.307336141
-5.722551626,-4.84792769,12.99038106
4.413019961,-14.33584223,-0.094247159
5.013383904,-14.07921768,-1.281253847
4.593824403,-14.27384321,-0.392654225
-3.735287856,-8.664914402,11.66048383
-7.92212437,4.507711423,11.91303837
-6.613348181,-2.150083259,13.29062707
5.017094898,-14.08186155,-1.236905032
4.991940708,-14.09680569,-1.166446456
6.501896958,-12.66219307,-4.732251331
-4.156072333,-7.842833415,12.09202327
-5.523886251,-5.019304832,13.01127433
-5.030585818,-6.111276246,12.74148771
4.535274184,-14.2969957,-0.164930291
5.719588836,-13.59308003,-2.741254973
5.722332107,-13.59296266,-2.736106996
5.875960669,-13.44954257,-3.095624464
-1.0202464,-12.04890551,8.87597731
-7.938695482,6.341915682,11.03436539
3.344157373,-14.45061264,2.23526417
4.673738161,-14.24877382,-0.358630985
-1.259301382,-11.74477819,9.245233649
5.104653797,-14.04780266,-1.265602592
5.084267932,-14.06046813,-1.205593408
4.247388049,-14.37578861,0.544423126
5.105767901,-14.05086863,-1.22646842
-6.36342691,-2.418510097,13.3662862
-2.978767652,-9.476271318,11.23953848
1.044318198,-13.63434318,6.165556389
4.351545661,-14.3496314,0.390037122
-4.470978092,-6.884702518,12.55433097
4.644905039,-14.261662,-0.172783775
-2.676661817,-9.851752148,10.98992544
-6.194565729,-2.760589702,13.37933107
6.591923405,-12.56641996,-4.861238045
-1.02600798,-11.84638323,9.143878391
-1.88233228,-10.86362495,10.17047089
6.603102209,-12.55575057,-4.87361968
-7.75904409,4.366645726,12.07185321
-7.811131959,5.018508823,11.78137457
-1.978116482,-10.69379254,10.3310143
1.449829117,-13.79420261,5.711214385
4.615328992,-14.27229805,-0.01570796
-2.697268952,-9.647528838,11.16467319
-7.595043746,3.408569158,12.47785906
-7.591841259,3.394404674,12.48366786
-7.831992058,7.41671092,10.42364138
-3.160642255,-8.832188378,11.70481905
-2.984468343,-9.066644295,11.57103755
-7.627003337,3.911337277,12.30976282
-6.538164241,-1.15285476,13.45077449
-7.106438124,1.105215424,13.16347356
-2.676314305,-9.445308559,11.34122956
4.472918778,-14.30809861,0.520876044
-0.281662796,-12.31700555,8.556403467
-0.918349518,-11.668737,9.380682864
-2.675326411,-9.416752747,11.36518351
-5.733789482,-3.290420361,13.46464972
-1.105897287,-11.40174347,9.683864782
-6.446236595,-1.172642008,13.49336668
4.67979284,-14.25043388,0.157076762
-6.370352726,-1.292589705,13.51842513
-5.619221288,-3.455616221,13.47156519
-5.618618083,-3.456596908,13.47156519
-0.118606865,-12.35538915,8.504721712
5.877636666,-13.54996275,-2.617612775
2.751750607,-14.18295977,4.033797309
-6.942685516,0.841386761,13.26993542
-2.930517988,-8.824886831,11.7700228
5.026181877,-14.1229581,-0.528725217
-3.583883339,-7.703206208,12.36189283
6.590936967,-12.65567865,-4.625294346
-5.353903738,-4.024209965,13.42167832
-5.641567249,-3.25716037,13.51161076
4.910263601,-14.17199525,-0.209432705
-7.643243588,9.067003757,9.185329081
2.164247673,-13.89994579,5.206490082
3.878496593,-14.33455061,2.116110323
-7.335936928,3.321555233,12.65508989
4.898370614,-14.17765339,0.010471975
-6.70517991,0.494750865,13.40879502
-6.393004678,-0.586309414,13.55675966
6.306326859,-13.12702419,-3.593254441
-6.98869768,1.773604727,13.15341899
-4.031415879,-6.434108895,12.93638005
1.83498616,-13.62557783,5.998037569
-7.281285416,3.243359989,12.70682882
-0.473618908,-11.69031562,9.386810207
-6.829233461,1.126898809,13.3075794
-7.624561161,6.053993736,11.41118867
-0.196217934,-11.95899019,9.052295405
-6.562730966,0.211975007,13.48649802
-0.741339203,-11.34097934,9.789412837
5.101877257,-14.10146969,-0.345544623
-3.016762342,-8.150995954,12.2254002
3.151508507,-14.16871778,3.783573773
2.962649412,-14.10758394,4.147141648
-3.31159186,-7.630703593,12.48221623
-7.424664459,4.431258971,12.25717348
4.105486456,-14.29869335,1.921548723
-0.471231834,-11.58142068,9.520957698
1.656027681,-13.44845229,6.434027001
-2.175634162,-9.327105368,11.5443372
-4.816953317,-4.430967484,13.49679547
-7.522443708,5.699505689,11.6588368
1.080120162,-12.94408468,7.502267135
-2.317383827,-8.967114473,11.79917752
6.791616165,-12.38973543,-5.036705841
-0.943100846,-10.8450911,10.31962014
-2.393166049,-8.814394323,11.89870619
1.794676127,-13.41475079,6.467116729
-0.640490539,-11.17600847,9.984318034
-6.332094655,0.02762915,13.59793418
-3.220697386,-7.281636884,12.71239052
3.790550225,-14.20601538,2.969992613
6.977390972,-11.99317227,-5.699108193
2.363205477,-13.68150047,5.677306114
1.289111785,-12.93808299,7.479585513
-0.843394368,-10.76437919,10.41234011
4.006135138,-14.22368671,2.576357455
1.317669044,-12.92732546,7.493197225
4.245513088,-14.22315438,2.16275241
-2.452054728,-8.358289911,12.21173278
1.541016319,-13.05903331,7.217126689
4.23025696,-14.21730074,2.230086508
-4.860541817,-3.579573687,13.73178013
5.040000786,-14.12275915,0.382185743
2.059961591,-13.39933919,6.419833918
5.401609759,-13.98406304,-0.518259621
5.618458568,-13.8643542,-1.101183903
3.308500461,-14.01779617,4.189894422
1.79044507,-13.17314789,6.947120345
6.133083173,-13.45160067,-2.537662339
-7.484826339,6.965073795,10.97566042
1.780119378,-13.14876279,6.995799605
-4.935119898,-3.236838115,13.79012221
-5.964901357,-0.371099197,13.75798812
1.561023063,-12.95647678,7.395465944
-6.549719976,1.657333944,13.39232663
-6.464279141,1.338687854,13.46926167
5.131461302,-14.09092149,0.337692678
5.410429358,-13.98510571,-0.379568593
2.163996337,-13.33142965,6.526109362
-7.448707401,7.213259535,10.83907952
-3.677556716,-5.58366695,13.42751801
5.149633807,-14.07964959,0.494711114
1.029745649,-12.3144635,8.502565061
-7.016930405,4.20953259,12.57149645
-5.77688474,-0.437408136,13.8360499
2.284513664,-13.29508639,6.559091037
0.51036023,-11.73617504,9.327471679
0.937944077,-12.16192108,8.729715727
6.25971676,-13.3752163,-2.630500891
4.251082043,-14.11587132,2.769562861
-6.145473601,0.882291941,13.65484219
5.373027916,-14.00452153,0.062831669
4.332668655,-14.11862392,2.625345885
3.753829351,-13.98994638,3.897456272
5.716068395,-13.84078741,-0.871301244
-1.810052185,-8.611657909,12.14755363
-4.229704614,-4.116081665,13.79012221
-2.803962804,-6.936565603,13.00084037
-3.657638381,-5.296113788,13.54890624
4.720466607,-14.12437054,1.794255238
5.333243174,-14.01774743,0.24346274
-4.444778113,-3.485151221,13.89595871
-6.800102401,3.750761766,12.8331755
3.7485094,-13.94095303,4.074126388
-3.325358586,-5.743473565,13.45193301
-3.265351563,-5.845053937,13.42284708
-6.589206921,2.972372464,13.14333877
-1.189029074,-9.23068873,11.76352819
-0.721754669,-9.851969461,11.28794791
4.050639562,-13.98794371,3.595796154
-1.871807129,-8.120618938,12.47204418
3.190645645,-13.61407457,5.429249857
2.821806781,-13.3788597,6.167942907
-5.131357448,-1.382625094,14.02702815
-5.131357448,-1.382625094,14.02702815
3.039306225,-13.50844985,5.769263406
-5.262314561,-0.997178656,14.01119839
-3.031356931,-5.982892901,13.41699921
6.110959767,-13.59115741,-1.713654263
-5.676029817,0.263703472,13.88211605
-1.734971661,-8.155400604,12.46913447
0.399398019,-11.05017562,10.13578315
-7.236118675,7.039275621,11.09446642
5.910364612,-13.75674622,-0.905275428
6.862928951,-12.54579078,-4.528061398
-2.154169158,-7.207633774,12.97727131
6.633196764,-13.00154786,-3.458388913
-6.830481618,4.830883186,12.45018428
6.451747734,-13.26916366,-2.702637046
5.091563019,-14.01939964,1.591357875
-7.105778668,6.463494422,11.52090055
-5.93867333,1.621295463,13.67858034
4.155644348,-13.85148398,3.983341762
-1.293503404,-8.355523663,12.38999892
1.131570054,-11.54064417,9.514887358
3.249207267,-13.37951553,5.952412645
6.798572442,-12.74865597,-4.031275694
5.3670374,-13.9670361,1.056793317
-2.546026447,-6.177123174,13.42985103
-1.412411705,-8.084423003,12.55576353
6.03605223,-13.69851093,-0.957534241
0.187167531,-10.31031903,10.8932222
4.024985182,-13.73767016,4.48061522
-2.595251322,-5.954454085,13.52069329
1.075069058,-11.35189529,9.745701608
6.5391822,-13.21941053,-2.736106996
-6.637369179,4.602791103,12.63960618
-3.15397064,-4.810604692,13.8531784
3.342921307,-13.32841684,6.014830152
-1.618011706,-7.547350295,12.86155285
3.53449911,-13.44402648,5.636086235
-4.917502254,-0.754240405,14.15094672
6.022769022,-13.72025079,-0.693521055
-1.457015728,-7.696311254,12.79233748
5.829616287,-13.82081831,0.023561935
0.52247397,-10.49503857,10.7042602
5.162826038,-13.94197385,1.99163057
-1.371691732,-7.70063342,12.7991682
-0.797692538,-8.598864462,12.26471429
3.373433049,-13.224861,6.222780818
-6.841923679,5.974901986,11.93686
-5.333429612,0.727744204,14.00088986
4.203215333,-13.66276497,4.545529044
-6.566260104,4.857003587,12.58148419
6.622040849,-13.17218946,-2.764416728
-2.807119344,-4.951479659,13.87814578
-6.412632163,4.320491486,12.85346265
2.173521617,-12.12850191,8.554253051
-7.291608292,9.811002299,8.693485055
-5.875903638,2.514774547,13.57017558
-5.594708323,1.680621861,13.81574279
-0.494405522,-8.788049843,12.14601758
-3.114171912,-4.248749451,14.04457409
-7.077956747,7.59549322,10.82640342
-5.953185389,2.825507066,13.47501739
-6.005396122,3.033543866,13.40644729
-2.569725535,-5.138341484,13.85618842
5.969218469,-13.76109013,0.028797915
-6.720378009,5.862559395,12.06096666
1.83591186,-11.61773665,9.309007616
5.845767012,-13.80524723,0.492094537
5.853224969,-13.80272769,0.473778081
2.880688128,-12.59795097,7.615331068
2.880688128,-12.59795097,7.615331068
2.589269216,-12.32961709,8.141021274
0.261447765,-9.600097251,11.52257688
4.149051668,-13.46997114,5.132762181
6.380913882,-13.50502778,-1.377738219
3.123086162,-12.76299972,7.235480012
3.218109958,-12.83078691,7.072105458
1.354525515,-10.95269904,10.15891945
-4.88382,0.213232186,14.1810731
4.200790154,-13.46235356,5.110616279
-2.031480312,-5.823796652,13.673203
-1.030008558,-7.499775059,12.94961221
-2.695161491,-4.517589339,14.04733039
-6.277502129,4.487624611,12.86289984
3.4023467,-12.88647178,6.882069607
-3.100930404,-3.669455602,14.20983203
5.52729058,-13.82621026,1.812448273
-6.984403832,7.635505968,10.85896642
5.090726159,-13.76940627,3.080252952
4.937246741,-13.72124394,3.514407415
-1.929800714,-5.807963071,13.69464984
-3.855812364,-1.909849711,14.36959238
4.989895378,-13.71707346,3.4558414
6.211396249,-13.64859872,-0.366482672
0.731340938,-9.841380984,11.29656411
3.58151122,-12.90576497,6.753814326
3.98480363,-13.18998602,5.928373203
-0.392634008,-8.204058287,12.5514647
6.093632431,-13.70583151,0.133515925
3.538389814,-12.8460432,6.889047218
-5.890775396,3.57179742,13.32445228
6.129646401,-13.69017343,0.081157414
5.062067087,-13.69188915,3.450746058
-5.309189876,1.934486116,13.8949727
-1.542214051,-6.18548271,13.57797406
6.92272738,-12.82470828,-3.550028627
-5.5705628,2.697714714,13.66349755
-6.710967823,6.638738258,11.65718942
-4.356410793,-0.459414754,14.34610132
-1.433463829,-6.340139072,13.51842513
-0.105038769,-8.476014244,12.37522321
6.540141058,-13.41521838,-1.502820924
-5.417010349,2.293807556,13.79834939
6.194151622,-13.66126879,-0.047123812
1.270551741,-10.34781354,10.78463969
2.689619152,-11.94450142,8.665727591
1.492897812,-10.51596001,10.59178177
1.75783458,-10.8412092,10.21656501
6.452279556,-13.50927722,-0.931406253
-6.310066145,5.281650466,12.54142072
3.882958486,-12.92617969,6.544960817
-2.900675198,-3.31925466,14.3376648
-4.297223753,-0.265087975,14.36884116
5.703523115,-13.73560743,1.950105826
3.3182545,-12.39254561,7.772644361
6.286917047,-13.61861781,-0.089011269
-6.085663895,4.674758778,12.88841826
-4.014418223,-0.842312464,14.42826934
4.779816684,-13.44555826,4.622803852
3.71119209,-12.6995147,7.067487513
-6.737902087,7.175136953,11.31892597
-2.93135998,-3.087929338,14.38303935
2.324921886,-11.30609852,9.579502833
7.173873056,-12.07737705,-5.260466605
4.288914427,-13.04480734,6.03640742
7.103347438,-12.47372012,-4.35301751
0.747475506,-9.111193179,11.89232691
6.381553183,-13.57378748,-0.167548124
-3.164703883,-2.330664188,14.47593361
6.414104636,-13.55689317,-0.264403688
2.237537109,-10.96844661,9.984318034
-1.061723062,-6.133954362,13.6472469
5.467093951,-13.59296763,3.215915867
-0.812036563,-6.482517991,13.50250188
-5.358735993,3.054090414,13.673203
5.196901957,-13.4750882,4.05144517
6.66831714,-13.38042284,-1.223859174
-5.947787369,4.856084991,12.88573878
6.38383027,-13.57247812,0.185872808
4.757349759,-13.19958877,5.304571563
4.325619625,-12.8681758,6.379582003
3.741127193,-12.36001891,7.631113936
6.185386359,-13.62296641,1.075072943
-2.380995089,-3.401676851,14.41386336
-0.910974425,-6.066497741,13.6882333
1.454944642,-9.62037312,11.41628473
6.731103861,-13.34846841,-1.229077629
-1.621965973,-4.72929314,14.14224214
3.427772001,-11.94619206,8.398742433
0.236484791,-7.78472112,12.81960187
-1.633670489,-4.65201244,14.16650631
-1.831159323,-4.274475034,14.2609859
-3.964418421,0.099657686,14.46628684
6.614872854,-13.4550507,-0.452844125
6.914292191,-13.14747605,-2.082411356
2.243713725,-10.45708449,10.51737289
0.063959559,-7.329039544,13.08744011
6.572853651,-13.48231886,-0.157076762
3.581052051,-11.95901457,8.316131119
-1.245879158,-5.110801701,14.04733039
0.983690254,-8.674116102,12.19803522
-3.727966472,-0.235850256,14.52744439
5.371846036,-13.34941995,4.235121853
1.854121879,-9.850351863,11.15942652
4.018842457,-12.31021372,7.570174606
6.737243618,-13.37806291,-0.798111073
-4.126769223,0.845602961,14.39634438
6.289521579,-13.55580905,1.296903697
4.394557148,-12.5699805,6.905320962
4.537047386,-12.6575583,6.648414757
-5.57112536,4.537226175,13.1672374
0.401184001,-7.480178562,12.99561388
6.380191093,-13.52182333,1.205593408
4.843754122,-12.84573808,6.043596536
3.616738633,-11.67657995,8.693485055
-0.53133781,-5.827151623,13.81166116
-4.889147595,2.923777027,13.8761581
-4.883970206,2.922995869,13.87814578
-3.900636404,0.656942535,14.46905187
6.724508767,-13.4051505,-0.287961636
-1.40281927,-4.234295294,14.32141199
3.966883533,-11.9667171,8.127823629
-5.731732285,5.209991723,12.84535835
2.708393847,-10.49524882,10.36891292
5.0880651,-12.94993508,5.604531653
-6.072607904,6.277397515,12.19498724
5.748490801,-13.31584783,3.82662386
4.534783405,-12.41873559,7.085954118
-4.190147099,1.544165386,14.31985407
6.753764539,-13.39340686,-0.057595724
-3.270935611,-0.329365897,14.63531682
-6.027805963,6.279153344,12.21629193
6.441173132,-13.46184957,1.513239843
5.306587471,-12.97749011,5.331498847
6.86836456,-13.32432574,-0.536574245
3.855581203,-11.59030469,8.706281106
0.702362496,-7.33456493,13.065636
-3.314307627,-0.091419192,14.62897835
6.17557137,-13.40200158,2.692335792
7.268820011,-12.48407088,-4.038840171
-3.382041499,0.128151518,14.61319173
0.356115415,-6.683486493,13.42401542
-7.030500647,9.885565728,8.82313158
2.165515597,-9.298397023,11.56937142
3.5006583,-11.0287942,9.54521294
0.031656598,-6.045909662,13.72756257
3.263026302,-10.72642147,9.964765017
1.104665773,-7.723130575,12.81143894
6.609491364,-13.40862176,1.234295936
-3.528181579,0.63927108,14.56513876
-4.263790964,2.277608777,14.1997389
7.310139873,-11.73053557,-5.827211199
7.189594459,-12.95437062,-2.343931178
7.130900935,-13.07899751,-1.75786116
1.948633829,-8.760770509,12.01880719
6.93224181,-13.29970574,-0.248698023
5.658330844,-12.95140758,5.024373955
7.265411524,-12.76867312,-3.028990277
-1.661355067,-2.681581033,14.66454986
6.958074318,-13.2869675,-0.204197215
7.147556211,-13.0986643,-1.528866837
7.313361467,-12.59087383,-3.603420637
-7.151973227,10.61122429,7.826314454
6.882340625,-13.32287799,0.366482672
0.006686715,-5.47314768,13.96583724
-6.813825386,9.269116112,9.625760755
-5.941010782,6.682119564,12.04382286
7.087169649,-13.19538723,-0.80856802
5.177737785,-12.41428072,6.639025964
1.55988807,-7.834939984,12.69568685
7.191693554,-13.06543263,-1.604373363
7.104558409,-13.18357016,-0.847778017
7.078659912,-13.21271741,-0.562736598
7.34437563,-12.65443711,-3.305354443
6.426968555,-13.21233649,3.021297677
6.433878634,-13.21481322,2.995649708
6.304944345,-13.14765433,3.51949745
6.441954303,-13.20796365,3.008474838
6.972262992,-13.27457419,0.416207601
4.219959094,-11.19142052,9.052295405
6.023724162,-12.94149885,4.607857928
5.785474926,-12.75992789,5.358406481
1.134048464,-6.747863466,13.34841836
-6.633108815,8.921725455,10.06998919
5.280376293,-12.22563952,6.902996772
0.655819863,-5.940342003,13.75798812
4.08447339,-10.87232665,9.492607139
5.580127642,-12.48037501,6.172715379
-0.735880303,-3.553431578,14.55443589
-2.048667513,-1.165224396,14.81368332
7.063576629,-13.22890348,0.319371118
4.239248511,-10.97486139,9.30490137
6.188808656,-12.95182945,4.35301751
6.594837263,-13.16384663,2.867274544
6.655197086,-13.18648628,2.61245697
-6.97263525,10.06600996,8.663590551
-1.817147409,-1.459979971,14.81777425
-5.278292991,5.564104831,12.89109617
-2.142773379,-0.842765106,14.82222214
-1.126256914,-2.667522258,14.71787588
7.159489673,-13.18065315,-0.109954758
7.354259528,-12.92481997,-1.965679404
-6.762673532,9.432083597,9.502738854
5.376571425,-12.09301396,7.060558982
5.796119848,-12.49238005,5.945202713
7.434371933,-12.36798258,-4.094279033
0.27142094,-4.900758124,14.17423368
5.365766366,-12.05170858,7.13896853
6.32916345,-12.90232608,4.297868291
7.252409852,-13.12147474,-0.479011427
-4.838240965,4.84838478,13.34483381
4.149804039,-10.49190721,9.884280935
7.079665221,-13.18693579,0.991496253
2.958106327,-8.845978458,11.74726658
6.118835906,-12.65178429,5.243300631
-6.257221064,8.187066444,10.90041869
-5.162375757,5.619944524,12.91379495
4.459137195,-10.80796799,9.397016725
3.832348195,-9.988818901,10.51363896
-0.189221655,-3.814338655,14.50568908
7.450314779,-12.75990854,-2.584094367
-6.407545188,8.608917915,10.479976
-3.40754194,2.048267289,14.46351475
-1.342082625,-1.774551323,14.83407502
-2.480976569,0.320021265,14.78994056
7.355334675,-13.04829072,-0.800725346
3.804268063,-9.823241084,10.67855229
7.411425425,-12.96730504,-1.385558812
-4.720055328,4.846964528,13.38760668
-1.918034999,-0.600340542,14.864748
7.47890648,-12.28131724,-4.270269868
5.760529276,-12.15353697,6.641373466
-0.126243468,-3.707910232,14.5339418
2.353749963,-7.617855397,12.70543743
2.353095299,-7.615736592,12.70682882
7.345515193,-13.07350989,-0.356013734
-2.033275579,-0.271296885,14.85907764
1.986792211,-6.997860093,13.11802618
7.04475539,-13.09995798,1.939722251
-7.133714764,10.75338352,7.646885414
-1.468383589,-1.227323864,14.87741664
-1.069384693,-1.894757941,14.84137152
-7.184272874,10.91623845,7.363556304
-6.529427591,9.079969968,9.99603525
-1.72112868,-0.723495877,14.88335546
2.04093322,-6.934496197,13.14333877
-4.194361664,3.985869464,13.83908143
4.566485513,-10.52228019,9.665858977
7.436468548,-13.00058564,-0.826866724
-1.480412283,-1.050131084,14.88978187
-1.402640852,-1.192475124,14.88659134
1.559652937,-6.132175337,13.60014369
4.590537225,-10.5173301,9.65985174
-0.310557339,-3.031068431,14.68727947
-1.518625604,-0.940854038,14.89323907
3.660040928,-9.211312849,11.25858854
7.319102681,-13.07990581,0.588897236
-5.077778969,5.88473968,12.82910752
7.190057456,-13.06246027,1.635605531
7.502937973,-12.92764171,-1.257776443
7.513920251,-12.89984799,-1.461137975
-1.14715232,-1.416615138,14.88882947
7.267492407,-13.05710679,1.302119998
-1.271108343,-1.1647562,14.90059148
1.425706953,-5.655086092,13.81981769
7.394099716,-11.62431221,-5.933182538
7.531132819,-12.90866903,-1.283862253
5.002525456,-10.78194566,9.15010311
5.970142732,-11.94291756,6.835504076
6.273976849,-12.27098628,5.921157846
6.251212733,-12.23699953,6.014830152
-3.303475165,2.654164187,14.38897023
-4.32417901,4.629008796,13.5968288
-1.212064104,-1.055117758,14.91367249
6.47220046,-12.39598169,5.426809287
-1.137678029,-1.167859165,14.91112986
7.546045476,-12.93941788,-0.792882454
6.565784467,-12.46366196,5.152436797
3.670895235,-8.754091527,11.61423307
5.380214195,-11.08503721,8.554253051
6.032485956,-11.87526469,6.898347761
-0.879221954,-1.519180885,14.89694795
-4.839856365,5.735313552,12.98776227
-5.517621037,7.123537576,11.99212535
-2.787127222,1.915539469,14.61378221
7.527016146,-12.97434404,-0.102100973
7.529306284,-12.97307459,-0.094247159
7.529306284,-12.97307459,-0.094247159
7.128414634,-12.87059372,2.921219272
-1.260106581,-0.729283379,14.92917537
7.014457205,-12.76980697,3.567831298
5.909695248,-11.60343606,7.445520381
7.56214723,-12.95144029,-0.272256412
-1.363948001,-0.486484901,14.92993564
-1.170989297,-0.811436311,14.93219191
7.447799558,-12.98356452,0.978434535
-6.178398197,8.607658012,10.61770311
1.282996492,-4.801614226,14.15268246
4.380896249,-9.481128159,10.7664273
7.122935102,-12.79738857,3.238925953
7.594391107,-12.92881149,-0.413590609
-4.650518688,5.563931025,13.13070247
2.981586456,-7.428165575,12.68591733
7.548764345,-12.9596681,0.251315653
6.463189316,-12.1299428,6.007634429
7.397868773,-12.94358582,1.653820991
-1.009519895,-0.89881749,14.93897576
-0.960601877,-0.969359826,14.93779052
-0.953932424,-0.961286372,14.93873962
-0.686528367,-1.351467063,14.92321063
7.444576684,-12.92041088,1.625195599
6.713839248,-12.29362358,5.365741503
-0.243431654,-2.062912662,14.85547483
4.478536387,-9.397887773,10.79918595
4.143294223,-8.893426807,11.34636826
5.245533393,-10.42504902,9.423520162
-4.85965151,6.148971945,12.78960247
-4.10931934,4.745601385,13.62324345
-4.894189197,6.223874285,12.740106
7.501887059,-12.90507031,1.476770434
7.503749556,-12.90309059,1.484586057
-5.885654749,8.175690193,11.11382734
-0.668145767,-1.201901512,14.93683414
-4.256125923,5.083054026,13.45540612
7.582043755,-12.91295127,0.876528338
7.714095886,-12.58826039,-2.651117707
1.619452445,-4.893906472,14.08641378
7.671040374,-12.88873969,-0.188490598
3.247313294,-7.383576359,12.64665001
7.725205001,-12.62616636,-2.429224333
6.130688314,-11.42889525,7.536246697
4.563772208,-9.278897533,10.8661881
4.333158577,-8.888228568,11.2793231
1.357039177,-4.270170655,14.31516983
5.012338878,-9.782335255,10.20697683
4.270685281,-8.686831666,11.45863006
-0.499538185,-1.188354382,14.94450653
3.893649772,-8.104881953,12.0062642
7.322633326,-12.65765072,3.341095525
-1.693967383,0.827301329,14.88106337
-1.705726177,0.861997993,14.87775042
-2.739034064,2.635831376,14.51034408
5.425396323,-10.25977724,9.502738854
-5.869583818,8.317583136,11.01661457
7.085723522,-12.37237072,4.660146444
-0.209168503,-1.517119802,14.92161506
7.735679763,-12.84892122,0.253933276
0.380822855,-2.451475103,14.79341893
0.382106392,-2.451275369,14.79341893
-0.093333629,-1.674638345,14.90593423
6.913359434,-12.09587029,5.558361563
-5.866201136,8.371582386,10.97744472
6.849823534,-11.99928472,5.839270821
5.223648733,-9.807730122,10.07580884
7.82561679,-12.69056175,-1.646014666
3.629153359,-7.355958199,12.55862751
-4.787586551,6.472414114,12.65649519
0.65555007,-2.674967309,14.74499251
7.397839585,-12.51404789,3.697374052
5.942381327,-10.64572452,8.738229434
7.790090169,-12.39922998,-3.251705885
2.558331436,-5.554548712,13.69678535
7.861589933,-12.72403104,-1.137733595
2.7587402,-5.830891184,13.54215864
2.096988239,-4.78160684,14.06196559
5.13766891,-9.380257223,10.51737289
6.290468274,-10.99712464,8.030769487
-2.467562608,2.657273137,14.55506902
0.00216824,-1.380343422,14.93635321
4.024220262,-7.665010086,12.24962333
7.883685893,-12.7249996,-0.960146881
0.225636344,-1.730210153,14.89816972
-1.794500412,1.587081585,14.80746232
7.022904161,-11.90826301,5.819973296
7.425891183,-12.30033074,4.307900159
7.556551033,-12.44791155,3.598337758
7.918949635,-12.6238874,-1.711053383
4.71057833,-8.463238878,11.45356012
4.71057833,-8.463238878,11.45356012
7.876761021,-12.73863914,0.826866724
1.807581991,-3.957221626,14.35524449
3.361887891,-6.362922337,13.16096232
3.361887891,-6.362922337,13.16096232
5.453267366,-9.506545945,10.24145787
1.849308513,-3.987638376,14.34150613
2.312223351,-4.703201877,14.05466169
7.939857916,-12.72619011,-0.052359771
7.588513055,-12.41735524,3.636448621
7.829409689,-12.66700242,1.802052583
-4.994572136,7.16754609,12.19346268
7.844046075,-12.66595445,1.744860721
7.907745794,-12.7043249,1.033288627
7.18658744,-11.82915972,5.781344244
3.486812859,-6.32156505,13.14838208
6.964020219,-11.47635014,6.692967197
6.356070509,-10.59921832,8.500408151
-4.786082577,6.904254241,12.42677299
7.982815668,-12.60320169,-1.560115778
7.995482971,-12.68188058,0.492094537
-2.657277065,3.498296896,14.34227309
8.014815666,-12.60500125,-1.369917248
-1.989892348,2.474042585,14.66013103
-2.805625616,3.798513515,14.23726659
2.397626621,-4.395732694,14.13962237
7.950244486,-12.61012643,1.666830525
2.186726853,-3.979286355,14.29627594
6.878120888,-11.08895143,7.397743517
1.240087428,-2.467785017,14.74354843
-6.618277332,10.07919748,8.922341801
8.03826369,-12.63700658,0.8320947
2.703981219,-4.702367462,13.98485702
1.906677542,-3.43973734,14.47524742
4.279517888,-7.071893835,12.51695028
6.247125626,-10.03252359,9.236984997
3.062255602,-5.157426229,13.74858339
-4.856977,7.271726895,12.18736076
6.511447132,-10.37209159,8.661453248
1.74380356,-3.065910493,14.57941501
8.023128071,-12.44945781,-2.374956016
-5.289237889,7.982082913,11.54600861
0.19373959,-0.586501068,14.98727732
1.699889209,-2.92070209,14.61437224
-3.066569389,4.515709689,13.97156105
-4.539264695,6.842501526,12.55289803
8.113676228,-12.59961777,0.646444215
-0.165530822,0.025921435,14.99906423
7.563314338,-11.64203383,-5.67972926
7.857196438,-12.22006715,3.732883995
8.013194148,-12.40549389,2.625345885
0.547585879,-0.973396689,14.95836383
7.106111793,-11.04768814,7.242358873
-1.524847534,2.234505044,14.75404444
8.141807764,-12.58050358,0.664752659
4.957906767,-7.66082492,11.90507967
3.335566603,-5.128480218,13.6957178
7.517587469,-11.55839568,5.906722263
7.909886263,-12.15691775,3.82662386
6.612601764,-10.15145461,8.844290086
8.085449216,-12.41252289,2.356859451
-0.046347105,0.099709552,14.99959699
1.464433623,-2.172747736,14.76938054
8.128593405,-12.43599945,2.06685436
1.611029898,-2.368779464,14.72390799
8.198812254,-12.54342782,0.664752659
7.976147431,-12.17954976,3.611044132
7.606044787,-11.56149893,5.786175348
8.212257975,-12.53531564,0.651675298
4.256576897,-6.360799919,12.90045648
-6.79775547,10.46362687,8.324844336
-6.796963815,10.4624083,8.327022006
0.932438491,-1.227997241,14.92054226
8.214990233,-12.4966191,1.161226253
4.362914704,-6.473159929,12.80871484
8.228905173,-12.50351881,0.973209639
8.207825476,-12.46675031,1.487191174
8.209858313,-12.46510063,1.489796246
2.198663906,-3.113342681,14.50768673
5.261757422,-7.783282261,11.69334965
5.027425715,-7.414321768,12.03132675
7.863808081,-11.83150212,4.814154147
-0.781897853,1.48677305,14.90564127
-3.853478214,6.12395923,13.13955209
7.821181824,-11.73180269,5.11799965
