HR,GLON,GLAT,Vmag
3062,-90.74,-14.91,5.59
3063,-128.68,7.14,6.36
3064,-127.73,6.62,5.17
3065,171.7,29.95,6.25
3066,171.5,30.02,5.45
3067,-165.81,24.7,4.97
3068,-121.44,2.93,5.63
3069,-101.28,-9.09,6.45
3070,-87.13,-16.62,5.78
3071,-96.03,-12,5.91
3072,-135.06,11.03,5.76
3073,-126.84,6.26,5.69
3074,-102.53,-8.26,6.32
3075,140.86,30.73,5.41
3076,-87.31,-16.44,6.72
3077,161.19,31.18,6.72
3078,-102.68,-8.1,6.04
3079,-109.73,-3.88,5.01
3080,-104.65,-6.86,3.73
3081,-81.48,-19.08,5.79
3082,134.47,29.96,5.42
3083,-174.87,27.7,6.23
3084,-106.1,-5.93,4.49
3085,-108.22,-4.59,5.43
3086,-158.58,22.74,5.35
3087,-147.84,18.24,5.86
3088,-92.38,-13.54,5.7
3089,-96.62,-11.19,4.63
3090,-97.94,-10.42,4.24
3091,-108.52,-4.14,5.49
3092,-109.36,-3.53,6.15
3093,-143.63,16.49,6.17
3094,175.71,30.05,6.34
3095,-154.38,21.45,5.78
3096,-112.67,-1.4,6.44
3097,-147.43,18.53,6.05
3098,-140.42,15.14,6.35
3099,-113.08,-0.86,6.33
3100,-93.81,-12.36,6.38
3101,-101.47,-7.93,6.02
3102,-119.36,3.07,4.2
3103,-145.98,18.09,6.41
3104,-154.94,22.08,5.99
3105,-89.55,-14.61,5.63
3106,158.24,31.91,5.77
3107,-104.11,-6.26,6.78
3108,129.27,29.15,6.49
3109,156.73,31.95,6.01
3110,-141.3,15.88,5.29
3111,-102.61,-7.02,6.09
3112,153.47,31.97,6.4
3113,-112.9,-0.65,4.79
3114,-101.66,-7.57,5.35
3115,-151.6,20.99,6.02
3116,-101.1,-7.83,5.09
3117,-93.32,-12.32,3.47
3118,-97.79,-9.73,6.22
3119,160.33,32.05,6.49
3120,-86.5,-15.94,5.74
3121,-99.77,-8.49,5.17
3122,-135.76,13.39,4.93
3123,-118.72,3.29,5.11
3124,-163.77,25.82,5.83
3125,-158.02,23.84,6.25
3126,-87.75,-15.24,6.25
3127,-161.87,25.23,6.34
3128,-155.5,22.88,5.55
3129,-96.52,-10.28,4.41
3130,-174.5,28.93,6.34
3131,-122.84,6,4.61
3132,-163.38,25.89,6.31
3133,-94.57,-11.36,6.44
3134,-154.57,22.71,5.99
3135,-136.36,13.99,6.51
3136,-143.42,17.74,5.65
3137,-99.98,-8.13,5.99
3138,-86.62,-15.69,5.6
3139,-83.87,-17.11,6.14
3140,-105.04,-5.01,5.24
3141,-137.65,14.81,4.68
3142,-95.8,-10.51,6.32
3143,-95.8,-10.51,6.34
3144,-147.17,19.67,6.22
3145,-140.93,16.8,4.39
3146,-99.65,-8.06,6.61
3147,-86.07,-15.8,5.81
3148,-96.59,-9.86,6.02
3149,-166.1,27.14,4.94
3150,-133.05,12.67,6.33
3151,-96.66,-9.77,6.12
3152,-86.59,-15.43,6.33
3153,-86.24,-15.61,5.17
3154,-106.54,-3.6,5.95
3155,-106.69,-3.39,6.34
3156,-91.98,-12.37,5.87
3157,-91.61,-12.48,6.1
3158,-156.65,24.34,6.15
3159,-83.45,-16.92,4.82
3160,-110.48,-0.79,5.82
3161,-90.76,-12.92,6.28
3162,-102.99,-5.53,5.52
3163,-150.89,22.16,5.12
3164,-165.66,27.5,6.21
3165,-104.02,-4.71,2.25
3166,-101.52,-6.27,6.29
3167,176.84,31.52,6.26
3168,-121.1,6.28,6.13
3169,-160.42,26.05,5.99
3170,-110.17,-0.69,5.31
3171,-74.27,-21.21,6.34
3172,-137.82,16.22,6.41
3173,167.19,32.65,4.84
3174,-129.96,12.07,6.23
3175,159.17,33.04,5.93
3176,-159.19,25.99,5.3
3177,-109.24,-0.91,6.14
3178,-94.81,-10.06,5.95
3179,-97.88,-8.1,6.19
3180,-92.58,-11.3,5.53
3181,177.88,31.79,6.27
3182,147.01,32.53,5.32
3183,-120.07,6.36,5.38
3184,-151.02,23.18,6.27
3185,-116.85,4.4,2.81
3186,-83.89,-16.14,6.3
3187,-99.23,-7.01,5.05
3188,-135.28,15.66,4.34
3189,-127.8,11.53,6.32
3190,-120.05,6.74,6.36
3191,-163.11,27.9,5.73
3192,-120.96,7.4,4.4
3193,-177.77,31.5,6.58
3194,-123.47,9.08,5.68
3195,-105.46,-2.63,6.37
3196,-111.59,1.44,6.65
3197,130.95,29.89,6.32
3198,-151.76,24.08,6.23
3199,-107.28,-1.34,6.2
3200,161.31,33.58,5.85
3201,-146.97,22.16,6.07
3202,-125.43,10.61,5.54
3203,-96.08,-8.45,5.7
3204,-99.93,-5.96,5.21
3205,-101.16,-5.13,6.26
3206,-97.19,-7.7,4.27
3207,-97.2,-7.69,1.78
3208,-154.7,25.53,5.63
3209,-154.7,25.53,6.02
3210,-154.7,25.53,6.2
3211,-126.11,11.19,4.72
3212,-130.6,13.91,5.36
3213,-96.67,-7.98,5.23
3214,-150.99,24.14,6.54
3215,-167.42,29.71,5.64
3216,138.47,31.61,5.54
3217,-82.8,-16.24,6.28
3218,-89.62,-12.26,5.66
3219,-105.53,-2.02,6.44
3220,-85.03,-14.95,4.76
3221,156.59,33.69,6.45
3222,-153.46,25.27,6.01
3223,-78.38,-18.56,4.35
3224,-160.3,27.82,6.56
3225,-103.55,-3.24,4.45
3226,-100.71,-5.06,4.75
3227,-96.09,-8.05,5.82
3228,-154.53,25.98,6.47
3229,-123.37,10.11,4.99
3230,-111.5,2.33,6.52
3231,-149.81,24.19,6.38
3232,-97.56,-6.96,5.76
3233,-104.8,-2.07,6.43
3234,-97.83,-6.68,6.03
3235,157.54,33.99,5.64
3236,142.29,32.46,5.98
3237,-106.42,-0.84,4.78
3238,-108.34,0.48,6.37
3239,-109.48,1.35,6.06
3240,-106.02,-1,5.08
3241,-106,-1.01,6.11
3242,-106.68,-0.49,5.78
3243,-102.65,-3.21,4.44
3244,-97.12,-6.92,5.13
3245,154,33.93,5.71
3246,164.09,34.22,6.27
3247,-94.4,-8.65,5.51
3248,-148.25,24.14,7.13
3249,-145.75,23.05,3.52
3250,-98.02,-6.17,5.83
3251,-110.29,2.33,6.21
3252,-145.32,23.13,6.29
3253,-106.14,-0.43,6.16
3254,159.73,34.43,5.89
3255,-118.2,7.83,6.6
3256,-94.02,-8.55,6.44
3257,-122.42,10.66,6.16
3258,164.78,34.55,6.49
3259,-125.45,12.83,5.98
3260,-83.2,-15.13,5.16
3261,-110.8,3.22,6.45
3262,-164.22,30.47,5.14
3263,156.2,34.52,6.41
3264,-157.15,28.45,5.83
3265,-127.48,14.3,6.32
3266,-106.25,0.21,5.58
3267,-104.67,-0.88,6.7
3268,-160.67,29.59,5.98
3269,-140.29,21.43,6.05
3270,-105.22,-0.42,4.45
3271,-135.69,19.2,6.18
3272,-131.65,17.02,6.13
3273,-106.82,0.9,6.43
3274,-86.33,-12.91,6.42
3275,177.39,34.34,4.25
3276,-116.39,7.63,6.13
3277,165.21,35.05,5.51
3278,-134.9,19.11,6.5
3279,-118.67,9.38,5.58
3280,-80.61,-16.22,5.07
3281,-120.71,10.87,5.75
3282,-107.87,2.1,4.83
3283,-105.05,0.14,5.2
3284,-154.3,28.25,5.95
3285,-130.59,17.06,6.15
3286,-102.46,-1.64,6.16
3287,178.86,34.54,6.02
3288,-129.31,16.44,5.96
3289,-124.48,13.5,6.11
3290,-146.32,25.32,6.08
3291,-113.23,6.16,5.9
3292,-172.8,33.45,6.06
3293,-87.13,-11.91,5.97
3294,-95.02,-6.5,4.82
3295,-131.63,18.25,6.01
3296,-103.35,-0.57,6.32
3297,-132.5,18.74,5.61
3298,-81.8,-15.19,6.12
3299,-152.7,28.32,6.14
3300,-91.95,-8.49,5.85
3301,-75.17,-19.05,5.37
3302,-75.18,-19.03,5.65
3303,148.07,34.3,5.88
3304,-164.5,32.02,5.57
3305,-137.81,21.83,5.73
3306,-143.04,24.43,5.13
3307,-85.71,-12.6,1.86
3308,-115.62,8.36,5.68
3309,174.49,35.42,6.32
3310,-163.39,31.82,6.32
3311,-163.39,31.82,6.3
3312,-160.72,31.08,7.02
3313,-160.72,31.08,7.81
3314,-132.22,18.89,3.9
3315,-114.85,7.88,5.28
3316,-117.33,9.62,6.01
3317,-120.33,11.69,6.44
3318,-70.14,-21.68,4.07
3319,-148.05,26.79,5.5
3320,-122.44,13.13,5.98
3321,-132.04,19.02,5.59
3322,-99.5,-2.89,5.98
3323,155.97,35.43,3.36
3324,-124.41,14.59,5.54
3325,-129.74,17.96,6.59
3326,-99.9,-2.4,5.47
3327,-102.38,-0.54,6.53
3328,-102.38,-0.54,7.25
3329,-160.12,31.38,6.1
3330,-92.06,-7.93,5.17
3331,-110.35,5.25,6.73
3332,145.61,34.14,6.31
3333,-149.44,27.83,5.95
3334,-73.34,-19.82,5.29
3335,-117.2,10.16,6.56
3336,-108.29,3.91,6.33
3337,-133.12,20.2,6.39
3338,-127.45,16.91,6.43
3339,-112.76,7.22,6.62
3340,-69.54,-21.84,4.35
3341,-91.08,-8.43,6.05
3342,-126.55,16.53,6
3343,-105.4,2.03,5.75
3344,-115.2,9.1,6.51
3345,-116.93,10.36,6.67
3346,-81.08,-15.01,5.97
3347,-79.74,-15.84,3.77
3348,-175.2,35.11,6.18
3349,-89.15,-9.55,6.53
3350,-90.74,-8.44,5.09
3351,165.3,36.36,6.24
3352,139.27,32.95,6.31
3353,-111.56,6.81,6.7
3354,150.52,35.21,5.47
3355,-159.81,31.98,5.75
3356,-97.92,-3.08,5.79
3357,-153.23,29.98,5.35
3358,-94.86,-5.28,5.33
3359,-97.43,-3.36,4.99
3360,-176.05,35.54,5.9
3361,-144.56,26.74,6.83
3362,-107.49,4.18,5.65
3363,-96.09,-4.26,5.99
3364,-103.79,1.5,6.69
3365,-174.11,35.37,6.24
3366,-155.67,31.06,5.33
3367,-117.73,11.65,5.42
3368,-88.83,-9.4,6.36
3369,-159.69,32.31,6.36
3370,-76.14,-17.8,5.53
3371,-97.29,-3.19,6.3
3372,-144.73,27.02,6.46
3373,-101.8,0.26,6.31
3374,-121.44,14.41,6.38
3375,-94.7,-4.96,6.39
3376,-147.88,28.59,6.28
3377,-174.04,35.64,5.78
3378,-139.32,24.88,5.87
3379,140.44,33.48,6.15
3380,-142.91,26.66,6.03
3381,-113.33,9.05,6.19
3382,-89.33,-8.72,6.34
3383,-132.71,21.58,5.81
3384,-107.71,4.98,6.38
3385,-105.18,3.14,6.36
3386,-90.25,-7.97,5.69
3387,-154.49,31.34,6.58
3388,-102.13,0.98,6.49
3389,-101.71,0.74,5.96
3390,-95.19,-4.11,6.24
3391,150.55,35.7,5.64
3392,-137.15,24.3,6.33
3393,-66.15,-23.26,5.69
3394,-149.78,29.94,6.32
3395,-140.88,26.2,5.99
3396,-140.88,26.21,7.25
3397,-106.63,4.61,6.43
3398,-127.2,18.85,5.72
3399,-102.61,1.61,6.3
3400,164.89,37.21,5.66
3401,156.74,36.63,6.48
3402,-111.18,8.18,5.96
3403,151.36,35.96,4.6
3404,-100.63,0.31,6.47
3405,165.48,37.34,6.42
3406,-143.78,27.83,5.88
3407,-92.67,-5.71,5.01
3408,165.75,37.39,5.91
3409,-169.49,35.69,5.94
3410,-139.74,26.18,4.16
3411,-129.68,20.88,6.19
3412,-143.58,28.01,6.53
3413,-91.73,-6.18,5.8
3414,-86.03,-10.38,4.86
3415,-85.86,-10.52,5.26
3416,-127.98,20.16,6.51
3417,-72.97,-19.14,6.12
3418,-137.29,25.31,4.44
3419,-105.34,4.42,6.48
3420,-111.34,8.96,5.27
3421,-100.24,0.53,6.55
3422,174.42,37.76,5.37
3423,-168.35,35.92,6.1
3424,-141.84,27.62,6.45
3425,-116.6,12.93,6.33
3426,-97.95,-1.14,4.14
3427,-154.49,32.54,6.39
3428,-154.11,32.48,6.44
3429,-153.94,32.45,6.3
3430,-114.1,11.31,5.05
3431,-122.6,17.34,4.98
3432,-81.85,-12.99,5.47
3433,-108.41,7.31,4.89
3434,-102.82,3,6.13
3435,-89.75,-7.09,6.47
3436,173.08,38.13,6.22
3437,-125.46,19.43,6.63
3438,-103.76,3.9,3.97
3439,-99.81,0.91,5.2
3440,-89.41,-7.22,5.48
3441,-119.37,15.71,4.88
3442,-89.67,-6.92,5.19
3443,-83.82,-11.33,6.36
3444,-95.88,-2.06,5.71
3445,-94.72,-2.95,3.84
3446,-122.74,18.06,6.45
3447,-89.75,-6.8,3.62
3448,-89.67,-6.86,5.61
3449,-155.83,33.73,4.66
3450,-146.2,30.46,5.64
3451,-174.29,37.59,6.33
3452,-94.13,-3.27,4.77
3453,-92.87,-4.27,5.9
3454,-136.75,26.32,4.3
3455,-85.98,-9.53,6.34
3456,-95.56,-2.01,5.23
3457,-84.18,-10.86,4.33
3458,-137.57,26.94,6.37
3459,-126.71,20.97,4.62
3460,-75.32,-17.12,5.2
3461,-151.98,32.9,3.94
3462,-93.4,-3.61,5.51
3463,-102.9,3.97,6.42
3464,-166.55,36.71,6.13
3465,-143.29,29.71,5.66
3466,-89.42,-6.67,5.52
3467,-89.4,-6.66,4.86
3468,-105.01,5.77,3.68
3469,-138.77,27.79,6.13
3470,148.23,36.25,6.2
3471,-87.27,-8.29,6.29
3472,-130.72,23.78,6.41
3473,-114.53,13.28,6.11
3474,-164.13,36.54,6.57
3475,-164.12,36.54,4.02
3476,-91.89,-4.49,5.16
3477,-97.46,0.05,4.07
3478,-131.14,24.21,5.7
3479,-101.72,3.53,5.76
3480,-123,19.39,6.25
3481,-145.16,31.06,5.87
3482,-139.28,28.53,3.38
3483,-110.95,10.91,6.1
3484,-120.75,18.01,4.32
3485,-87.92,-7.37,1.96
3486,-131.11,24.55,5.29
3487,-94.62,-1.84,3.91
3488,-98.42,1.29,6.21
3489,-84.67,-9.78,6.21
3490,-103.46,5.41,6.37
3491,-76.93,-15.53,6.32
3492,-138.48,28.62,4.36
3493,-126.68,22.26,6.09
3494,-94.67,-1.69,5.46
3495,-78.9,-14.09,6.05
3496,-94.39,-1.73,5.75
3497,-97.79,1.09,6.36
3498,-86.1,-8.41,4.49
3499,-169.47,38.3,6.25
3500,-129.36,24.19,5.31
3501,-97.17,0.7,6.43
3502,-67.6,-21.65,5.47
3503,-89.09,-5.84,6.3
3504,-152.12,34.48,6.16
3505,153.83,37.93,5.73
3506,157.46,38.52,6.25
3507,-113.94,14.25,6.47
3508,177.19,39.64,5.15
3509,175.13,39.71,5.99
3510,-148.19,33.26,6.38
3511,179.43,39.62,5.99
3512,-104.51,7.05,5.21
3513,-107.1,9.15,5.87
3514,-98.66,2.27,5.48
3516,-107.73,9.73,6.17
3517,-99.54,3.05,6.39
3518,-108.43,10.33,4.01
3519,-168.36,38.57,5.66
3520,-94.78,-0.86,4.93
3521,-163.13,37.66,6.23
3522,-163.21,37.71,5.95
3523,-125.61,22.64,5.54
3524,-67.45,-21.63,6.05
3525,-97.2,1.25,6
3526,-137.45,29.26,6.33
3527,-93.75,-1.54,5.1
3528,-172.19,39.34,6.14
3529,-120.12,19.41,6.13
3530,-96.75,1.15,6.55
3531,150.48,37.6,5.58
3532,-165.89,38.55,5.39
3533,-104.38,7.64,6.5
3534,-101.21,5.12,6.42
3535,-99.5,3.75,5.82
3536,-85,-8.43,5.59
3537,-77.72,-14.18,5.35
3538,-126.79,24.17,6
3539,-92.11,-2.43,5.91
3540,-162.5,38.26,5.22
3541,-149.82,34.94,6.64
3542,-89.2,-4.83,6.39
3543,-66.98,-21.76,5.79
3544,-72.95,-17.65,6.11
3545,174.71,40.52,5.74
3546,-178.16,40.33,5.89
3547,-137.66,30.2,3.11
3548,-98.05,2.81,6.47
3549,-85.65,-7.66,6.03
3550,-143.55,32.85,5.41
3551,-92.63,-1.74,5.33
3552,-124.31,23.01,6.91
3553,-124.31,23.01,6.67
3554,-115.46,16.97,5.75
3555,-168.7,39.55,5.45
3556,-107.75,11.21,4.89
3557,-135.76,29.65,6.14
3558,-149.54,35.3,6.17
3559,-110.78,13.69,6.39
3560,-82.68,-9.92,5.78
3561,-147.47,34.64,5.2
3562,-94.36,0.05,6.26
3563,-165.24,39.26,6.29
3564,-116.54,18.15,5.96
3565,-147.72,34.81,5.67
3566,-172.37,40.29,6.51
3567,-140.94,32.28,6.19
3568,-84.25,-8.47,6.38
3569,171.51,40.84,3.14
3570,-86.77,-6.35,5.71
3571,-82.35,-9.98,3.84
3572,-143.49,33.52,4.25
3573,-132.86,28.65,6.59
3574,-88.38,-4.79,4.69
3575,-167.95,40.01,5.2
3576,146.63,37.23,4.76
3577,-150.46,36.11,6.38
3578,-116.7,18.91,5.86
3579,179.8,41.19,3.97
3580,-174.67,40.9,6.44
3581,128.39,30.44,6.33
3582,-83.3,-8.9,4.92
3583,-91.38,-1.9,5.87
3584,-113.99,17.22,6.18
3585,-106.33,11.13,6.25
3586,-177.44,41.29,6.36
3587,-167.64,40.36,5.82
3588,-92.29,-0.9,5.18
3589,-162.06,39.58,6.07
3590,-136.5,31.4,6.07
3591,-96.67,3.18,4.45
3592,163.2,40.86,5.75
3593,-95.18,1.96,6.07
3594,172.63,41.63,3.6
3595,-157.69,38.9,5.45
3596,-130.32,28.43,5.67
3597,-107.74,12.83,6.2
3598,-83.21,-8.57,5.16
3599,-138.06,32.44,5.85
3600,-96.05,2.96,5.55
3601,-161.9,40.08,6.38
3602,-97.81,4.69,6.27
3603,170.76,41.83,5.95
3604,-81.65,-9.65,5.79
3605,-88.25,-3.81,5.23
3606,-167.64,41.12,6.46
3607,-108.37,13.9,6.74
3608,156.59,40.15,6.45
3609,147.27,38.03,5.14
3610,-75.55,-14.56,5.88
3611,-87.09,-4.56,6.4
3612,-175.67,42.15,4.56
3613,-135.31,32.11,4.97
3614,-91.8,-0.14,3.75
3615,-77.29,-13,4
3616,146.87,38.11,4.8
3617,-155.47,39.51,6.4
3618,-131.48,30.51,6.17
3619,166.57,42.02,4.48
3620,-167.72,41.8,6.5
3621,-163.93,41.28,5.43
3622,-83.69,-7.23,6.44
3623,-141.01,35.06,5.24
3624,151.21,39.42,4.67
3625,-169.47,42.16,5.93
3626,-159.97,40.78,5.98
3627,-154.14,39.65,5.14
3628,-107.36,14.52,4.58
3629,-85.07,-5.68,6.11
3630,-121.71,25.34,5.6
3631,-88.41,-2.52,6.73
3632,-78.51,-11.49,6.37
3633,141.5,36.59,6.55
3634,-94.06,2.82,2.21
3635,-141.75,35.9,6.48
3636,-118.3,23.21,5.77
3637,-106.54,14.05,6.15
3638,-113.26,19.51,5.73
3639,-165.5,42.08,5.95
3640,-153.99,39.86,6.01
3641,-121.39,25.4,5.46
3642,-73.81,-15.43,4.71
3643,-72.17,-16.77,4.48
3644,-103.58,11.88,5.59
3645,139.99,36.14,5.96
3646,-109.12,16.66,6.53
3647,-89.46,-1.02,6.48
3648,153.62,40.47,5.13
3649,-134.85,33.59,6.35
3650,-145.34,37.86,6.51
3651,-133.14,32.86,6.14
3652,177.86,43.61,5.32
3653,-111.63,19.15,5.73
3654,-92.64,2.25,5
3655,-122.45,26.95,6.11
3656,-96.67,6.16,6
3657,-152.8,40.36,6.48
3658,-91.32,1.14,5.79
3659,-82.31,-7.37,3.44
3660,159.52,41.98,5.27
3661,-93.37,3.3,5.57
3662,163.08,42.66,4.83
3663,-79.78,-9.61,3.97
3664,-170.27,43.56,5.97
3665,-131.23,32.53,3.88
3666,138.66,35.89,6.5
3667,-96.91,6.85,6.31
3668,-94.25,4.32,6.29
3669,-144.93,38.49,5.34
3670,-90.54,0.87,5.92
3672,-92.79,3.14,5.85
3673,-81.81,-7.49,5.54
3674,-93.42,3.81,5.25
3675,-115,22.77,6.35
3676,172.82,44.02,5.97
3677,-97.45,7.76,5.86
3678,-61.15,-24.81,5.42
3679,-84.5,-4.72,5.27
3680,-91.63,2.31,6.25
3681,-122.46,28.25,5.24
3682,-96.65,7.19,4.94
3683,-120.27,26.85,5.47
3684,-97.48,8,4.62
3685,-74.02,-14.41,1.68
3686,-171.19,44.28,5.75
3687,-115.1,23.37,5.84
3688,-92,2.87,6.04
3689,-140.61,37.66,6.41
3690,-173.19,44.47,3.82
3691,-82.35,-6.57,6.02
3692,-92.42,3.35,5.12
3693,-82.91,-5.98,6.32
3694,-95.86,6.8,5.33
3695,-68.57,-18.99,6.14
3696,-82.88,-5.89,4.34
3697,166.6,43.9,6.13
3698,159.29,42.77,5.47
3699,-81.54,-7.01,2.25
3700,-84.93,-3.63,6.33
3701,-175.11,44.96,6.12
3702,-117.51,25.86,6.62
3703,-87.36,-1.18,5.26
3704,-113.64,23.03,5.78
3705,-169.76,44.73,3.13
3706,-116.9,25.49,4.79
3707,-167.67,44.64,6.16
3708,-86.93,-1.47,5.87
3709,-118.92,27.11,4.8
3710,-99.34,10.88,6.39
3711,-144.71,40,6.53
3712,-74.56,-13.45,5.39
3713,-75.75,-12.3,6.11
3714,-113.59,23.42,6.33
3715,-100.93,12.64,6.82
3716,-96.7,8.57,6.05
3717,-84.25,-3.92,6.28
3718,-105.19,16.72,4.72
3719,137.18,35.8,6.29
3720,-69.76,-17.59,5.29
3721,-69.89,-17.49,5.86
3722,149.91,40.8,6.28
3723,-156.98,43.64,6.41
3724,-118.26,27.4,6.53
3725,166,44.47,6.31
3726,-93.2,5.51,5.58
3727,-172.79,45.57,6.67
3728,-78.94,-8.85,4.81
3729,-94.83,7.32,6.54
3730,-90.4,2.86,5.75
3731,-158.24,44.13,4.46
3732,-83.79,-3.92,5.63
3733,-102.74,15.04,4.69
3734,-84.12,-3.54,2.5
3735,-96.11,8.9,6.48
3736,-145.68,41.41,6.29
3737,-94.85,7.8,6.06
3738,-122.16,30.73,5.59
3739,-86.22,-1.01,6.08
3740,-80.24,-7.16,6.3
3741,-125.52,33.03,6.01
3742,-79.22,-8.06,5.99
3743,174.22,46.07,5.41
3744,-118.06,28.63,6.54
3745,-102.22,15.63,6.1
3746,-93.78,7.33,6.2
3747,160.1,44.12,6.45
3748,-118.51,29.05,1.98
3749,-107.06,20.14,4.69
3750,-120.85,30.65,5.38
3751,130.65,32.65,4.29
3752,-78.89,-8.16,5.77
3753,-84.82,-1.94,5.11
3754,-136.34,38.9,5.41
3755,-135.36,38.5,5.71
3756,-97.53,11.4,6.65
3757,150.64,41.74,3.67
3758,-125.27,33.7,6.27
3759,-123.77,32.86,4.6
3760,-124.28,33.23,6.14
3761,-76.66,-10.17,6.05
3762,-122.28,32.08,6.26
3763,-108,21.54,5.66
3764,-168.44,46.65,5.85
3765,-96.61,10.96,4.51
3766,-94.87,9.21,6.19
3767,-105.86,19.89,6.24
3768,139.93,37.74,5.72
3769,-170.53,46.93,5.37
3770,-103.36,17.66,5.48
3771,142.55,38.93,4.56
3772,-112.01,25.19,5.85
3773,-153.31,44.86,4.31
3774,137.63,36.68,6.46
3775,165.45,45.66,3.17
3776,-78.38,-8.11,5.92
3777,-71.78,-14.85,5.47
3778,168.59,46.19,6.76
3779,-136.58,39.97,5.07
3780,-99.3,14.07,7
3781,-99.3,14.07,6.18
3782,-138.44,40.68,4.97
3783,-75.26,-11.3,5.91
3784,-85.69,-0.2,5.45
3785,-116.11,28.65,6.14
3786,-93.22,7.91,3.6
3787,-124.85,34.34,4.57
3788,-116.22,28.82,6.13
3789,-99.2,14.2,5.93
3790,-96.44,11.45,5.87
3791,-172.53,47.39,6.18
3792,-160.71,46.46,6.53
3793,-80.96,-5.15,5.88
3794,-127.83,36.18,6.11
3795,-64.82,-21.22,5.36
3796,-108.54,23,5.74
3797,172.15,46.86,6.52
3798,-101.45,16.62,6.46
3799,164.83,45.85,4.5
3800,-172.39,47.53,4.55
3801,-117.7,30.2,6.12
3802,-113.3,27,5.94
3803,-81.79,-4.11,3.13
3804,-153.77,45.5,6.25
3805,-118.85,31.07,6.24
3806,138.84,37.47,6.42
3807,-92.87,7.99,5.35
3808,-107.03,21.98,5.01
3809,-177.17,47.71,4.81
3810,-105.62,20.82,5.91
3811,-177.68,47.76,6.76
3812,-93.81,9.2,6.43
3813,-75.03,-11.11,6.27
3814,-119.82,32.09,5.56
3815,-171.51,47.81,5.41
3816,-77.73,-8.21,6.1
3817,-86.97,2.04,5.12
3818,-141.64,42.85,6.36
3819,-85.4,0.42,5.01
3820,-164.59,47.63,5.56
3821,-70.45,-15.64,5.47
3822,-107.83,23.43,6.31
3823,-95.82,11.89,6.49
3824,145.15,40.59,5.94
3825,-79.98,-5.43,4.08
3826,-144.09,43.91,5.69
3827,-132.48,39.73,5
3828,-103.68,20.05,6.53
3829,-178.14,48.31,5.25
3830,-103.16,19.71,5.7
3831,-86.82,2.52,6.17
3832,-116,30.55,6.4
3833,-98.09,14.81,5.63
3834,-129.84,38.88,4.68
3835,-95.28,12,5.98
3836,-86.36,2.12,4.35
3837,-83.97,-0.56,6.19
3838,142.76,39.82,5.69
3839,139.45,38.23,5.17
3840,-83.44,-1.05,5.45
3841,-75.92,-9.5,6.56
3842,-90.35,6.84,5.5
3843,133.41,34.91,6.23
3844,-92.68,9.58,6.7
3845,-123.51,35.98,3.91
3846,-114.63,30.18,6.31
3847,132.39,34.35,6.17
3848,-114.35,30.16,6.37
3849,-111.29,27.81,5.06
3850,-164.57,48.68,5.89
3851,-177.47,49.03,5.62
3852,-135.4,42.06,3.52
3853,-156.63,47.78,6.24
3854,169.53,47.95,6.39
3855,161.12,46.36,6.47
3856,-78.11,-6.57,4.52
3857,-170.34,49.21,6.14
3858,-103.71,21.6,4.77
3859,147.47,42.17,6.17
3860,-64.43,-21.04,5.11
3861,-162.53,48.93,5.64
3862,-103.3,21.53,4.94
3863,-80.21,-3.95,5.32
3864,-80.65,-3.38,5.8
3865,148.96,42.93,6.34
3866,-140.11,44.44,5.35
3867,-94.9,13.16,6.41
3868,-81.92,-1.77,6
3869,-146.4,46.44,6.5
3870,157.15,45.82,5.2
3871,-100.11,19.06,4.79
3872,-84.33,1.41,6.15
3873,-153.18,48.21,2.98
3874,-91.89,10.32,6.82
3875,-82.57,-0.59,5.56
3876,-130.86,41.59,5.79
3877,-136.93,44.08,5.63
3878,-98.17,17.45,6.45
3879,-125.37,38.99,5.65
3880,-136.47,44.2,6.45
3881,172.78,49.43,5.09
3882,-136.28,44.16,6.02
3883,-80.22,-2.92,6.46
3884,-76.8,-7,3.69
3885,146.34,42.38,6.31
3886,-88.15,6.67,5.55
3887,-79.16,-4.12,6.22
3888,154.31,45.58,3.8
3889,-149.05,48.37,6.09
3890,-74.96,-8.82,3.01
3891,-74.96,-8.82,6.26
3892,-92.7,12.79,5.97
3893,-127.42,41.26,6.24
3894,160.87,47.7,4.59
3895,-80.4,-2.06,6.06
3896,-137.82,45.65,6.46
3897,-93.26,13.54,6.37
3898,-87.05,6.31,5.08
3899,-118.32,36.39,6.01
3900,-153.58,49.69,5.32
3901,-116.44,35.19,6.42
3902,-67.06,-17.65,5.45
3903,-108.77,29.44,4.12
3904,-86.18,5.46,5.73
3905,-155.95,50.25,3.88
3906,-125.02,40.57,6.02
3907,-122.49,39.2,6.35
3908,-107.28,28.36,6.08
3909,-114.43,34.17,5.05
3910,-86.57,6.1,5.62
3911,151.35,45.07,6.27
3912,-86.3,5.87,4.58
3913,-78.23,-4.18,5.79
3914,-76.14,-6.77,5.57
3915,-128.68,42.8,5.95
3916,-98.9,20.7,6.3
3917,166.65,49.63,5.27
3918,137.93,38.8,5.83
3919,-99.69,21.92,4.88
3920,-80.59,-0.87,6.48
3921,-102.16,24.51,6.24
3922,155.9,47.02,5.93
3923,-104.76,27.09,4.94
3924,-83.13,2.51,5.93
3925,-86.75,7.14,5.71
3926,-131.74,44.9,5.85
3927,-83.57,3.32,5.72
3928,-179.93,51.89,5.14
3929,173.16,51.16,6.3
3930,-89.32,10.82,6.41
3931,-98.78,21.85,6.28
