hr,lat,lon,mag,fingure_print
5052,77.95,89.75,6.07,1412.8134
5053,73.39,-152.35,6.44,1283.6135
5054,61.58,66.89,2.27,712.5189
5055,61.58,66.89,3.95,712.5189
5056,50.84,-136.11,0.98,1664.1919
5057,81.73,168.52,5.78,1774.7476
5058,22.63,-130.14,5.09,847.45496
5059,60.47,-140.78,5.97,1238.6654
5060,20.88,-130.04,5.69,1226.9198
5061,13.31,-128.91,6.31,542.07043
5062,61.47,67.23,4.01,694.58185
5063,13.07,-128.92,6.28,586.5726
5064,49.25,-136.18,5.25,1430.6569
5065,22.2,-130.31,6.4,806.28564
5066,-6.99,-126.19,6.2,709.49146
5067,69.88,74.86,5.88,1719.9757
5068,46.02,-135.45,4.76,1433.1382
5069,-2.1,-126.95,6.11,521.56683
5070,53.43,63.59,6.5,1105.7107
5071,11.26,-128.99,5.06,965.4494
5072,74.11,-157.69,4.98,1528.7773
5073,44.49,60.73,5.79,1268.8182
5074,51.96,63.23,6.66,958.483
5075,51.98,63.25,7.04,954.72705
5076,63.49,69.51,6.34,1162.6431
5077,74.4,84.01,6.47,1099.8375
5078,60.09,-142.16,6.43,1381.9971
5079,65.52,71.23,6.8,793.515
5080,38.75,-134.22,4.97,1903.336
5081,71.42,-153.33,5.65,1395.682
5082,-14.88,-125.25,6.48,1028.9082
5083,65.36,71.32,6.43,795.4283
5084,-23.01,-123.91,5.58,975.37
5085,56.57,65.48,5.4,1752.6193
5086,68.05,-149.33,6.17,1566.1215
5087,66.98,-148.11,6.51,1399.7695
5088,55.1,-140.03,6.09,820.515
5089,22.83,-131.22,3.88,733.4015
5090,33.93,-133.6,6.47,1105.1925
5091,38.33,59.29,5.77,1137.3372
5092,23.79,-131.62,6.16,1005.68634
5093,-3.12,-127.27,6.37,791.48987
5094,43.1,-136.15,6.01,1618.3826
5095,55.21,-140.78,4.69,813.78
5096,72.96,83.03,6.08,1236.2833
5097,33.31,-133.74,5.69,1037.3762
5098,32.46,-133.54,6.45,1184.4755
5099,46.34,-137.47,5.55,1410.0277
5100,51.37,-139.44,5.21,1529.4984
5101,54.23,-140.76,6.68,1043.7712
5102,80.28,161.39,6.11,1321.1089
5103,13.98,-130.29,6.33,983.7051
5104,28.69,-133.24,6.44,1192.0823
5105,64.41,-148.27,4.94,1674.0488
5106,48.32,-138.87,5.91,1469.176
5107,60.39,-145.25,3.37,1838.8086
5108,75.29,91.93,6.37,1252.5645
5109,60.74,69.51,5.6,796.8111
5110,76.41,96.67,4.98,1131.001
5111,55.77,-142.71,5.73,1070.3726
5112,66.59,75.01,4.7,886.56445
5113,0.7,-128.33,5.63,1200.6377
5114,70.14,-156.59,6.49,1343.2958
5115,-13.09,-125.94,6.34,922.82404
5116,70.79,81.52,6.84,1507.5726
5117,27.47,-133.47,6.5,1136.4745
5118,17.97,-131.52,5.98,1520.1389
5119,-7.94,-126.91,6.1,700.59863
5120,35.28,-135.38,5.78,1283.9528
5121,15.71,-131.13,5.9,1385.5701
5122,3.9,-129.03,6.42,997.4656
5123,79.45,158.32,5.74,1225.404
5124,4.67,-129.26,6.01,1025.7473
5125,-8.3,-126.94,6.59,742.9735
5126,66.01,75.32,6.49,728.3885
5127,76.61,101.04,4.82,1180.1206
5128,32.19,-135.08,5.83,1188.6938
5129,73.18,-165.58,6.52,1862.8569
5130,-2.2,-128.14,5.79,880.9245
5131,40.3,60.35,6.57,1232.189
5132,8.72,-130.19,2.3,1104.0486
5133,64.82,74.44,6.48,701.2964
5134,12.17,-130.89,6.0,730.0066
5135,22.19,-132.92,6.27,870.2287
5136,21.88,-132.88,5.6,861.6241
5137,75.91,-176.46,6.48,1610.8706
5138,70.08,-159.9,5.57,1458.4701
5139,45.42,62.28,5.5,1486.4398
5140,3.44,-129.46,5.38,1086.8439
5141,7.6,-130.25,5.01,1087.4253
5142,62.7,72.96,5.46,963.3481
5143,78.65,124.17,6.21,1774.6532
5144,76.64,176.92,5.75,1395.6371
5145,79.06,139.32,6.23,1734.477
5146,38.0,-137.55,6.59,1489.584
5147,28.11,-134.8,6.05,869.4255
5148,64.82,75.54,6.32,750.82806
5149,77.84,166.74,5.62,1168.9735
5150,52.16,-143.42,5.01,1504.1714
5151,5.4,-129.98,6.0,1095.6082
5152,11.25,-131.19,6.41,435.71948
5153,58.69,69.82,6.29,1209.8536
5154,61.01,71.82,4.66,812.56854
5155,20.44,-133.2,5.98,758.91693
5156,67.74,-157.96,6.16,1562.198
5157,19.76,-133.2,5.98,837.48883
5158,10.99,-131.35,6.47,436.36368
5159,63.38,-152.78,5.36,1795.4471
5160,72.09,89.51,6.3,1240.3475
5161,76.51,108.29,5.98,1032.1865
5162,51.47,65.58,5.85,992.94995
5163,54.99,-146.12,6.51,1677.636
5164,77.35,164.68,6.13,1217.174
5165,44.82,-141.03,5.6,1260.7678
5166,35.83,-137.81,6.21,1099.8336
5167,35.18,-137.84,5.81,1197.4099
5168,28.46,-135.86,4.23,788.8487
5169,63.19,75.09,6.02,1003.91296
5170,45.14,-141.56,6.19,1295.1421
5171,-0.41,-129.3,6.51,1066.2186
5172,10.5,-131.63,4.65,584.3487
5173,48.29,-143.16,5.51,1842.3792
5174,25.29,-135.28,5.15,742.3794
5175,11.63,-132.02,5.91,480.4758
5176,11.55,-132.04,5.45,473.20892
5177,59.66,72.03,6.5,938.63934
5178,50.76,-144.99,6.05,1645.8081
5179,72.06,92.48,5.87,1185.0231
5180,73.84,98.89,5.94,914.9726
5181,43.01,-141.28,5.43,1170.7517
5182,77.55,150.52,5.95,1597.2043
5183,65.38,-157.86,6.33,1663.2316
5184,38.73,60.44,5.91,1083.8374
5185,73.88,-178.95,4.5,1146.0116
5186,73.71,99.1,5.5,914.8999
5187,60.89,73.62,5.7,830.2856
5188,-20.06,-125.09,5.95,933.3358
5189,25.72,-135.87,6.53,539.93787
5190,19.89,-134.41,3.41,741.9963
5191,65.32,79.31,1.86,1171.1731
5192,26.91,-136.32,4.19,785.87085
5193,19.12,-134.24,3.04,868.96814
5194,-7.15,-128.23,5.75,953.25226
5195,76.88,125.65,5.62,1465.2908
5196,42.57,-141.93,4.97,1270.5192
5197,32.06,-138.07,6.18,1288.9578
5198,21.58,-135.03,6.44,1116.5333
5199,72.77,97.34,7.4,1026.148
5200,72.4,-175.81,4.07,1307.4835
5201,75.49,167.75,4.91,1341.2534
5202,40.84,-141.42,6.53,1717.4185
5203,34.18,58.99,5.98,1237.1617
5204,74.42,105.86,6.38,1114.5198
5205,64.21,-158.54,6.01,1634.6146
5206,14.73,-133.53,5.77,732.5532
5207,8.97,-132.14,5.25,715.4593
5208,24.88,-136.24,6.35,664.1125
5209,36.49,-139.96,6.45,1084.3335
5210,28.19,-137.28,4.56,588.7253
5211,28.19,-137.28,6.06,588.7253
5212,29.5,-137.74,6.12,661.7624
5213,54.27,68.94,5.96,1481.2446
5214,75.13,112.5,6.65,779.5294
5215,75.16,112.9,5.87,772.4381
5216,56.94,71.17,6.46,1463.6072
5217,8.37,-132.25,5.89,684.0407
5218,-5.52,-128.92,5.71,1119.1753
5219,75.14,113.9,4.74,818.97876
5220,69.32,-169.54,6.04,1671.9742
5221,29.14,-137.93,4.73,599.37537
5222,25.52,-136.88,5.54,566.62146
5223,14.42,-133.84,6.1,658.10974
5224,25.84,-137.06,6.19,623.3303
5225,73.05,176.7,5.7,1246.9917
5226,51.21,67.23,4.65,1203.7366
5227,47.86,65.21,6.4,1467.1947
5228,32.3,-139.27,6.04,1345.3535
5229,76.28,137.12,5.9,1374.9868
5230,9.49,-132.77,5.71,826.3336
5231,14.19,-134.07,2.55,703.47394
5232,57.57,-153.47,5.15,1956.2511
5233,51.59,-148.8,6.19,1817.4635
5234,7.54,-132.44,6.14,704.9635
5235,73.03,174.7,2.68,1332.7822
5236,6.98,-132.32,6.0,790.48254
5237,29.61,-138.73,6.51,792.1124
5238,61.01,76.24,5.7,1160.6139
5239,14.83,-134.39,5.83,602.57855
5240,-16.19,-126.44,6.09,992.63837
5241,-1.75,-130.19,4.71,1037.159
5242,-3.82,-129.74,6.2,976.85724
5243,70.09,-175.12,6.16,1445.6738
5244,59.61,-156.53,5.91,1590.8635
5245,75.11,123.97,6.32,1486.6946
5246,37.37,-142.14,6.14,1232.6354
5247,75.54,141.88,5.01,1415.1212
5248,19.07,-135.98,3.83,888.09595
5249,16.45,-135.29,3.87,1074.2345
5250,35.45,-141.66,5.15,1011.3972
5251,11.06,-133.86,5.91,1099.7054
5252,0.3,-131.06,6.49,1021.3129
5253,-4.33,-129.85,5.97,971.1229
5254,69.98,-177.75,6.0,1527.7344
5255,73.78,162.98,5.76,1872.3517
5256,53.9,70.39,6.37,1429.5737
5257,35.31,-142.04,5.77,1017.6401
5258,55.17,-153.84,6.4,1942.5042
5259,20.72,-137.12,6.13,1040.1052
5260,15.53,-135.6,4.34,945.94104
5261,-14.54,-127.22,5.5,904.9936
5262,65.4,-168.38,5.99,1307.3658
5263,74.51,142.1,6.23,1615.4818
5264,59.38,-159.22,4.26,1235.2089
5265,32.84,-141.7,5.48,1182.8263
5266,5.26,-132.87,5.92,1074.3567
5267,1.25,-131.77,0.61,776.44507
5268,28.76,-140.29,6.18,1274.8718
5269,19.45,-137.16,6.11,764.96967
5270,65.8,-170.17,6.2,1190.7983
5271,66.67,89.44,6.27,1811.6796
5272,37.45,-144.15,6.3,1490.1635
5273,66.45,-172.46,6.3,1365.0125
5274,64.0,-167.39,6.26,1476.0747
5275,61.85,-163.99,6.24,1673.7355
5276,53.03,-154.07,6.39,1612.2933
5277,44.32,-147.95,6.28,1787.8145
5278,6.65,-133.63,6.17,757.1185
5279,-12.75,-128.0,6.02,1310.8593
5280,62.57,81.89,6.15,1088.4854
5281,1.79,-132.26,6.42,751.37866
5282,47.16,66.37,6.34,1533.9832
5283,59.61,-161.25,6.28,1103.8236
5284,42.99,-147.46,6.56,1486.2507
5285,19.54,-137.73,4.36,804.90076
5286,17.71,-137.15,6.2,894.06274
5287,33.25,-143.0,3.27,990.0612
5288,24.08,-139.46,2.06,1596.7562
5289,-1.62,-131.46,6.4,1208.4536
5290,49.24,-152.12,5.46,1447.961
5291,50.96,69.48,3.65,1489.4822
5292,2.12,-132.7,6.34,807.5126
5293,-8.46,-129.55,6.05,1130.6721
5294,17.2,-137.52,6.17,987.8528
5295,-7.91,-129.77,6.06,1059.2059
5296,9.51,-135.12,6.0,1181.154
5297,7.65,-134.58,4.75,663.8067
5298,48.08,-152.2,6.47,1491.2368
5299,67.26,94.74,5.27,1815.874
5300,63.23,85.42,5.25,1222.5046
5301,42.49,-149.16,4.91,1259.9703
5302,55.14,74.25,6.46,1702.262
5303,-18.73,-126.43,4.91,1054.7297
5304,72.18,149.18,4.83,1956.2029
5305,41.55,63.66,6.45,1565.1813
5306,-15.57,-127.57,6.47,881.2915
5307,57.87,-162.99,6.43,1078.8704
5308,7.28,-134.98,5.56,554.2235
5309,34.93,-145.54,6.34,1406.7014
5310,71.95,125.64,6.11,1993.7258
5311,6.35,-134.73,6.11,727.97675
5312,32.21,-144.34,5.08,956.2203
5313,58.61,-164.43,5.01,1072.3076
5314,32.77,-144.74,6.24,938.8259
5315,47.7,-153.51,4.19,1328.1222
5316,3.96,-134.13,5.07,1028.4039
5317,55.74,-161.52,5.91,1322.7391
5318,18.4,-139.14,5.61,1050.6858
5319,7.33,-135.33,6.39,603.83887
5320,-5.1,-131.26,5.75,836.9585
5321,38.78,62.33,4.82,1181.4176
5322,51.32,-157.22,6.36,941.24133
5323,66.03,179.22,5.54,1506.7678
5324,30.14,-144.02,6.08,1470.4695
5325,15.36,-138.2,6.31,877.8698
5326,1.21,-133.42,6.39,797.74493
5327,-20.53,-125.94,6.42,671.1797
5328,60.92,83.54,6.69,445.2594
5329,60.91,83.54,4.54,443.5094
5330,64.0,-176.0,5.29,1558.7036
5331,58.96,-166.51,6.45,1350.4958
5332,40.31,-149.44,5.43,1077.411
5333,70.38,158.05,6.39,1618.0088
5334,46.09,67.12,5.24,1855.7467
5335,67.73,101.48,6.24,1408.2019
5336,-17.95,-126.93,5.06,1055.7455
5337,26.36,-142.67,6.55,1461.0825
5338,51.07,-157.75,4.08,923.52655
5339,-21.31,-125.68,4.32,678.4758
5340,69.11,164.86,-0.04,1058.7811
5341,50.49,-157.36,6.44,927.59436
5342,53.39,-160.32,6.15,1371.8242
5343,68.9,165.51,5.98,1083.3689
5344,39.8,-149.69,6.22,1078.363
5345,60.16,83.0,6.58,635.86707
5346,69.32,162.3,6.25,1151.5997
5347,68.33,106.06,6.38,971.15155
5348,26.22,-143.14,6.54,1506.3757
5349,-0.2,-133.35,5.23,1160.9089
5350,60.96,84.77,4.75,450.61185
5351,64.67,93.03,4.18,1670.6914
5352,66.76,173.39,5.8,1506.5988
5353,49.49,-157.18,6.47,1103.5602
5354,14.14,-138.48,3.55,701.0541
5355,39.52,-150.06,5.9,1156.5814
5356,33.01,-146.53,5.87,1012.7685
5357,22.62,-141.83,5.94,1270.6176
5358,4.38,-135.05,4.33,1020.03534
5359,44.25,-153.4,4.52,1673.024
5360,60.88,85.13,6.2,483.03522
5361,69.76,117.27,4.81,1714.9583
5362,16.91,-139.69,5.56,1029.2267
5363,63.2,90.17,6.32,1450.2351
5364,14.88,-139.01,4.77,582.5929
5365,65.08,177.24,5.41,1600.0658
5366,53.74,-162.25,5.14,1300.1776
5367,21.71,-141.72,4.05,1153.036
5368,55.88,-164.97,6.19,1186.967
5369,68.36,109.02,6.86,891.4396
5370,66.86,170.41,4.86,1514.1632
5371,2.33,-134.64,4.92,939.32733
5372,58.02,80.95,6.53,1507.45
5373,68.19,109.15,6.33,848.56995
5374,70.32,132.16,6.44,1479.1935
5375,11.83,-138.2,6.09,1280.6412
5376,24.46,-143.33,5.56,1415.3263
5377,9.5,-137.43,6.02,1146.8684
5378,20.02,-141.57,4.42,978.0877
5379,-6.89,-131.48,5.61,864.7606
5380,7.22,-136.64,6.0,963.60767
5381,30.87,-146.6,4.77,1108.9536
5382,-5.02,-132.26,6.36,795.70276
5383,45.2,-155.82,6.21,1380.637
5384,56.02,-167.17,6.27,1313.6289
5385,61.33,-176.56,6.86,666.06396
5386,61.33,-176.56,5.12,666.06396
5387,69.39,146.86,6.22,1707.6523
5388,61.08,-176.48,5.95,670.6373
5389,-14.95,-128.6,6.07,916.04535
5390,33.4,-148.45,5.32,1413.385
5391,-4.75,-132.52,5.85,861.7373
5392,59.33,-173.1,5.1,1323.509
5393,45.09,-156.23,6.49,1430.4641
5394,60.92,-176.35,6.19,708.2573
5395,14.5,-139.92,4.56,465.44037
5396,14.35,-139.87,4.35,440.932
5397,37.68,-151.22,6.61,1615.3248
5398,17.19,-141.06,6.32,906.6452
5399,31.45,-147.67,6.48,1165.2909
5400,19.41,-142.14,6.35,796.05194
5401,13.59,-139.75,5.83,609.0482
5402,67.34,111.33,6.27,906.7682
5403,1.35,-135.11,6.45,880.2815
5404,59.65,86.16,4.05,900.86414
5405,66.82,161.94,5.39,1532.6443
5406,49.45,-161.39,6.17,1385.5195
5407,28.83,-146.95,4.97,1393.7235
5408,-6.66,-132.2,5.83,756.48096
5409,52.51,-165.22,4.81,1711.686
5410,48.62,-161.13,5.42,1514.8213
5411,65.88,105.74,6.63,1239.1984
5412,14.15,-140.55,5.5,587.2541
5413,10.25,-138.95,5.37,800.182
5414,68.52,138.31,7.62,981.87915
5415,68.51,138.31,7.12,981.0464
5416,67.57,117.21,6.1,1036.9805
5417,18.21,-142.51,6.39,728.37823
5418,54.66,-168.95,5.94,1692.219
5419,20.01,-143.38,5.97,819.19617
5420,60.64,89.84,5.59,1171.3141
5421,3.31,-136.44,6.93,1002.4171
5422,68.13,128.85,6.06,1207.283
5423,65.16,104.54,6.35,1360.4014
5424,57.44,-173.97,6.02,1937.6205
5425,9.25,-138.93,4.42,872.76654
5426,5.0,-137.3,5.87,1114.8013
5427,7.14,-138.19,5.87,1146.488
5428,27.27,-147.47,6.09,1708.0684
5429,67.8,132.71,3.58,999.32623
5430,39.99,64.61,4.25,1416.6178
5431,16.83,-142.56,6.6,633.25446
5432,0.28,-135.57,6.4,756.5174
5433,67.54,142.42,6.01,1272.5852
5434,66.57,153.49,5.92,1410.5011
5435,66.17,112.74,3.03,1014.0592
5436,50.47,74.39,6.09,1848.4692
5437,52.76,77.42,6.27,1493.7184
5438,36.25,-153.37,6.5,1775.0952
5439,17.25,-143.05,5.87,621.744
5440,16.67,-142.77,2.31,682.4951
5441,66.37,116.11,6.43,936.72406
5442,56.34,83.01,5.76,1427.1935
5443,-7.1,-132.69,6.04,896.0305
5444,12.87,-141.2,5.55,589.5627
5445,67.13,127.18,6.33,1356.9954
5446,18.93,-144.04,6.13,692.42883
5447,67.2,134.38,4.46,1103.8651
5448,66.22,117.09,6.03,1020.94006
5449,18.35,-143.84,5.74,709.35706
5450,12.9,-141.41,5.41,610.60913
5451,54.95,81.31,6.48,1579.6483
5452,60.21,91.85,5.74,1417.2433
5453,9.86,-140.13,4.05,845.69336
5454,66.05,150.56,6.38,1306.1243
5455,42.97,-159.35,6.2,1834.7617
5456,19.51,-144.76,6.02,749.6328
5457,12.36,-141.52,6.07,623.16425
5458,10.1,-140.52,6.39,833.9121
5459,-0.71,-135.78,-0.01,816.58
5460,-0.71,-135.78,1.33,816.5801
5461,3.29,-137.63,6.3,813.93396
5462,63.9,161.19,5.91,1200.4537
5463,-4.59,-134.34,3.19,989.5828
5464,62.89,102.57,5.7,1445.054
5465,1.23,-136.91,6.22,907.3849
5466,21.67,-146.5,5.67,899.41486
5467,56.73,85.83,5.85,1524.5599
5468,62.42,101.24,5.39,1603.0354
5469,11.44,-141.61,2.3,708.72705
5470,-17.45,-128.49,3.83,1146.1765
5471,20.1,-145.9,4.0,876.86334
5472,64.75,152.85,6.1,1154.173
5473,61.1,169.66,5.91,809.98267
5474,26.24,-149.23,6.37,1617.9523
5475,62.54,164.36,4.94,856.4011
5476,62.54,164.36,5.88,856.4011
5477,61.12,169.2,4.83,759.9263
5478,61.12,169.2,4.43,759.9263
5479,36.35,62.59,6.26,1567.6097
5480,57.76,177.95,4.86,2336.6462
5481,59.86,172.54,5.56,1462.958
5482,-2.81,-135.5,5.36,991.0182
5483,64.15,154.47,6.38,1247.2092
5484,31.32,-152.75,5.73,768.06195
5485,22.29,-147.48,4.05,956.97784
5486,1.19,-137.32,6.11,948.7465
5487,47.54,-166.55,3.88,2152.029
5488,3.78,-138.57,6.1,1008.54224
5489,22.15,-147.73,4.92,933.04254
5490,65.06,142.0,4.81,973.8662
5491,-25.68,-124.24,6.48,1075.5706
5492,51.16,77.91,6.25,1461.4844
5493,63.3,109.91,5.73,1707.4438
5494,11.06,-142.3,5.74,896.59924
5495,6.57,-140.2,5.21,945.04956
5496,50.45,-171.32,6.07,1124.4448
5497,30.63,-153.13,4.94,509.4101
5498,6.72,-140.31,6.07,934.47473
5499,32.6,-154.5,5.81,1044.2756
5500,-6.33,-134.22,5.91,937.70447
5501,51.97,-173.72,5.69,1105.4877
5502,61.82,162.26,4.6,926.9795
5503,39.15,-159.48,6.33,1179.0498
5504,34.29,-155.73,6.4,1201.4054
5505,64.78,140.62,5.12,912.6279
5506,64.78,140.62,2.7,912.6279
5507,62.6,158.49,6.13,1050.9468
5508,19.2,-146.62,5.94,889.6804
5509,14.46,-144.22,6.3,1132.7501
5510,64.79,127.17,6.28,1733.9431
5511,52.68,-175.28,3.72,1477.032
5512,60.79,165.45,5.63,1021.8738
5513,34.03,-155.89,6.06,1166.8003
5514,30.32,-153.34,5.63,493.58987
5515,2.58,-138.61,6.23,974.3425
5516,29.87,-153.15,5.24,574.71173
5517,29.36,-152.88,5.77,695.7624
5518,41.05,-161.92,6.35,1240.1794
5519,20.53,-147.72,6.04,901.7562
5520,-12.39,-131.56,5.6,1242.8972
5521,31.28,-154.59,5.68,773.37463
5522,50.25,-173.0,6.14,831.3609
5523,39.78,-161.3,5.31,1029.5997
5524,63.58,146.46,6.14,1301.1125
5525,-21.37,-126.84,5.65,636.03015
5526,27.97,-152.65,4.41,1066.4526
5527,-4.01,-135.83,5.87,799.9085
5528,14.11,-144.9,4.32,971.67755
5529,63.12,116.22,6.16,1371.5806
5530,38.07,-160.31,5.15,1141.0381
5531,38.01,-160.33,2.75,1153.146
5532,63.83,136.84,5.8,1496.8704
5533,59.97,100.02,5.74,1460.7385
5534,63.06,147.24,5.85,1377.9487
5535,48.82,-172.08,4.94,1164.1086
5536,50.31,-174.23,6.18,891.957
5537,57.1,91.57,6.51,1581.8843
5538,58.58,95.71,5.69,1278.3582
5539,-6.06,-135.03,6.09,895.0736
5540,-15.6,-130.14,5.34,965.2494
5541,62.99,117.52,5.48,1458.1069
5542,25.45,-151.67,6.29,1303.3773
5543,19.11,-147.93,5.03,819.9449
5544,61.36,156.91,4.55,1146.1604
5545,-21.25,-127.03,5.65,695.10205
5546,-0.88,-137.82,5.2,1199.617
5547,-16.09,-130.01,5.93,960.559
5548,30.35,-155.49,5.3,1055.4419
5549,22.87,-150.61,5.82,872.6979
5550,59.51,162.78,6.4,1096.8871
5551,-3.31,-136.71,5.11,865.2272
5552,51.78,81.44,5.46,1553.3958
5553,60.93,156.45,6.01,1199.2162
5554,40.88,-164.34,5.8,857.12524
5555,-14.23,-131.08,6.2,1177.8899
5556,5.56,-141.28,5.38,1124.6333
5557,-22.82,-126.17,5.91,868.7857
5558,22.27,-150.53,5.32,860.8284
5559,9.9,-143.63,5.64,920.8788
5560,6.71,-142.01,6.64,1100.9644
5561,17.34,-147.79,6.36,863.5213
5562,23.25,-151.34,6.06,850.36414
5563,40.5,67.35,2.08,1711.4069
5564,40.92,-165.35,5.46,828.79456
5565,26.16,-153.44,6.29,1048.271
5566,8.91,-143.4,6.35,1017.65393
5567,58.32,164.31,5.77,1431.5276
5568,32.7,-158.24,5.74,1519.3107
5569,62.57,128.64,6.12,1792.3759
5570,46.27,-171.73,4.49,1210.8081
5571,13.91,-146.25,2.68,716.29614
5572,16.72,-147.89,6.15,858.032
5573,49.22,-176.13,5.53,1142.6511
5574,60.93,151.2,6.49,1404.1106
5575,59.0,160.78,5.71,1318.8823
5576,14.75,-146.87,3.13,797.0602
5577,27.28,-154.61,5.65,1034.6272
5578,40.9,-165.93,6.6,840.9283
5579,18.43,-149.05,6.47,831.63293
5580,13.81,-146.39,6.1,734.5582
5581,57.17,95.35,5.63,1098.604
5582,40.8,-166.11,5.87,884.1756
5583,45.51,-171.56,6.09,1351.8416
5584,52.07,177.86,5.93,1621.553
5585,18.08,-149.31,5.89,837.66833
5586,42.51,-168.87,4.92,1756.277
5587,21.19,-151.45,6.22,1013.7089
5588,60.77,114.34,5.64,1382.4475
5589,46.53,75.13,4.6,1365.4131
5590,46.72,-174.4,5.52,1098.9451
5591,26.53,-155.1,5.85,1104.8033
5592,60.22,149.72,6.38,1481.1023
5593,-4.84,-136.91,5.17,702.37695
5594,48.48,-177.28,5.71,1281.4563
5595,22.54,-152.6,5.44,975.0464
5596,33.56,61.51,5.64,1684.9933
5597,57.71,99.81,6.37,989.0346
5598,-11.77,-133.13,6.52,1089.1584
5599,46.28,-174.49,6.61,1161.6354
5600,60.66,143.75,4.81,1055.4415
5601,49.79,179.93,4.4,1615.0253
5602,60.04,112.38,3.5,1585.7568
5603,28.62,-157.22,3.29,1025.5491
5604,15.32,-148.45,6.41,689.10004
5605,9.93,-145.33,4.72,812.22186
5606,9.93,-145.33,4.82,812.22186
5607,15.08,-148.44,5.15,683.1627
5608,50.23,81.74,5.93,1534.6576
5609,60.85,122.79,5.51,1311.9883
5610,51.74,175.49,6.5,1549.1768
5611,-6.09,-136.58,6.17,918.9915
5612,58.43,104.67,6.65,1650.678
5613,60.82,124.11,6.59,1301.9718
5614,27.98,-157.27,6.67,875.1917
5615,19.1,-151.19,6.27,1148.4764
5616,60.47,139.68,4.54,1164.3906
5617,7.97,-144.63,5.77,681.6427
5618,57.06,99.64,4.76,961.89844
5619,23.6,-154.3,5.96,1284.197
5620,30.99,-159.86,6.17,1393.7681
5621,-7.73,-135.8,5.76,957.8534
5622,35.62,-164.0,5.2,1920.5741
5623,-4.76,-137.55,6.28,749.8036
5624,15.22,-149.18,5.79,772.66235
5625,13.22,-148.04,5.85,977.24146
5626,11.13,-146.8,4.05,640.63617
5627,56.6,99.05,5.57,943.0695
5628,-12.73,-133.03,6.01,944.8801
5629,46.09,75.82,6.13,1208.6879
5630,59.98,120.47,6.35,1351.9852
5631,51.04,174.61,6.16,1494.49
5632,-2.92,-138.81,6.3,579.1023
5633,57.61,155.35,6.02,1410.0085
5634,59.48,143.55,4.93,839.9531
5635,53.21,89.57,5.25,1982.6399
5636,16.55,-150.48,5.98,1184.4161
5637,2.27,-141.96,5.54,1916.2478
5638,59.5,140.69,5.67,980.6318
5639,55.04,163.56,6.1,2228.1685
5640,59.24,142.97,5.81,835.0184
5641,26.96,-157.87,5.76,821.5582
5642,10.88,-147.22,6.44,593.47485
5643,10.89,-147.21,7.39,593.6792
5644,-10.52,-134.6,5.81,1146.8014
5645,-3.34,-138.87,6.32,598.1958
5646,7.89,-145.46,3.87,410.13287
5647,7.88,-145.46,5.69,411.49728
5648,55.29,96.43,6.39,1351.9478
5649,4.98,-143.76,3.41,1545.5336
5650,8.29,-145.81,6.33,436.62308
5651,11.43,-147.83,4.82,625.5414
5652,32.0,-162.69,4.54,1156.5958
5653,18.51,-152.53,6.1,1074.1583
5654,56.76,153.68,5.89,1233.2048
5655,28.47,-160.01,6.47,1128.1884
5656,31.96,-163.03,6.08,1138.4106
5657,27.38,-159.19,6.45,821.1394
5658,26.61,-158.69,5.84,906.92566
5659,56.71,153.06,6.68,1171.8276
5660,22.15,-155.5,4.91,1209.0447
5661,-2.84,-139.68,5.73,358.8423
5662,33.26,-164.68,6.17,1188.1311
5663,8.11,-146.37,5.95,440.7817
5664,-2.91,-139.69,5.09,356.38385
5665,57.66,146.44,6.3,1459.5845
5666,-5.2,-138.35,4.86,858.4627
5667,13.66,-149.98,5.16,646.37726
5668,11.97,-148.9,6.04,924.9181
5669,42.4,-175.07,6.28,1874.1086
5670,-1.12,-140.89,4.07,985.26587
5671,-9.55,-135.71,2.89,855.43884
5672,44.3,74.63,6.17,990.93884
5673,58.32,117.41,6.2,1341.6177
5674,58.74,129.81,5.99,1091.5212
5675,49.21,173.54,5.33,1806.1428
5676,58.52,134.84,5.26,1251.4479
5677,57.34,110.3,6.13,1679.8412
5678,29.34,-161.76,5.5,1412.03
5679,46.23,178.68,5.63,1059.8596
5680,-2.64,-140.13,5.46,469.8689
5681,58.43,126.88,3.47,1036.9841
5682,13.81,-150.56,6.28,468.58337
5683,8.05,-146.86,4.27,475.94342
5684,-8.63,-136.51,6.28,859.1897
5685,39.23,-172.02,2.61,1900.8499
5686,22.88,-156.96,4.34,1469.3512
5687,13.95,-150.85,5.59,414.63748
5688,21.91,-156.46,6.18,1277.8947
5689,16.96,-153.07,6.2,671.82776
5690,45.19,178.98,5.89,904.5622
5691,44.33,75.42,5.13,1003.2431
5692,55.89,150.07,5.7,1349.0378
5693,43.21,73.85,6.51,1189.1335
5694,46.46,176.32,5.06,1154.0728
5695,13.82,-151.32,3.22,420.1968
5696,13.71,-151.3,6.2,425.24084
5697,15.81,-152.75,6.48,648.64557
5698,7.67,-147.34,5.0,601.1106
5699,7.37,-147.1,5.65,602.2765
5700,-3.07,-140.49,5.67,578.3227
5701,32.01,-165.78,6.17,1266.1031
5702,57.6,128.42,6.32,870.1235
5703,33.98,-167.81,6.3,1454.7174
5704,-1.96,-141.25,4.51,799.71375
5705,17.39,-153.96,3.56,727.2764
5706,43.45,-179.53,6.35,1453.758
5707,41.06,-176.23,5.54,1840.741
5708,10.32,-149.23,3.37,1103.4283
